iter	Passed	Remaining
18399	738946	3277067
18400	738982	3277007
18401	739029	3277000
18402	739066	3276943
18403	739109	3276916
18404	739147	3276865
18405	739188	3276830
18406	739222	3276763
18407	739265	3276735
18408	739300	3276671
18409	739345	3276655
18410	739387	3276619
18411	739435	3276615
18412	739469	3276548
18413	739514	3276529
18414	739549	3276466
18415	739594	3276447
18416	739631	3276395
18417	739673	3276362
18418	739707	3276295
18419	739751	3276272
18420	739788	3276216
18421	739832	3276195
18422	739870	3276142
18423	739915	3276124
18424	739951	3276069
18425	739994	3276041
18426	740032	3275991
18427	740077	3275972
18428	740111	3275904
18429	740154	3275877
18430	740189	3275814
18431	740232	3275784
18432	740270	3275734
18433	740315	3275719
18434	740350	3275652
18435	740391	3275620
18436	740432	3275583
18437	740476	3275558
18438	740511	3275494
18439	740552	3275460
18440	740586	3275391
18441	740629	3275365
18442	740662	3275293
18443	740706	3275267
18444	740741	3275205
18445	740788	3275195
18446	740822	3275129
18447	740866	3275103
18448	740899	3275032
18449	740942	3275004
18450	740979	3274950
18451	741023	3274928
18452	741057	3274860
18453	741097	3274822
18454	741131	3274755
18455	741177	3274738
18456	741211	3274671
18457	741256	3274650
18458	741287	3274573
18459	741334	3274560
18460	741369	3274496
18461	741411	3274465
18462	741448	3274413
18463	741491	3274386
18464	741528	3274329
18465	741570	3274297
18466	741604	3274231
18467	741646	3274197
18468	741680	3274132
18469	741722	3274101
18470	741756	3274032
18471	741798	3274001
18472	741835	3273946
18473	741877	3273915
18474	741910	3273841
18475	741956	3273829
18476	741991	3273767
18477	742035	3273741
18478	742070	3273681
18479	742115	3273661
18480	742152	3273608
18481	742195	3273579
18482	742229	3273509
18483	742270	3273475
18484	742305	3273413
18485	742349	3273389
18486	742385	3273330
18487	742429	3273305
18488	742465	3273247
18489	742511	3273232
18490	742547	3273176
18491	742589	3273143
18492	742622	3273071
18493	742671	3273072
18494	742705	3273005
18495	742749	3272982
18496	742783	3272915
18497	742828	3272895
18498	742864	3272836
18499	742905	3272800
18500	742941	3272740
18501	742987	3272727
18502	743020	3272655
18503	743064	3272630
18504	743097	3272559
18505	743141	3272537
18506	743177	3272477
18507	743220	3272449
18508	743255	3272389
18509	743301	3272375
18510	743338	3272318
18511	743384	3272307
18512	743420	3272247
18513	743464	3272222
18514	743501	3272167
18515	743548	3272159
18516	743584	3272102
18517	743628	3272077
18518	743663	3272016
18519	743706	3271985
18520	743738	3271910
18521	743779	3271876
18522	743815	3271816
18523	743858	3271786
18524	743895	3271732
18525	743939	3271711
18526	743976	3271657
18527	744020	3271633
18528	744056	3271574
18529	744102	3271562
18530	744137	3271500
18531	744183	3271485
18532	744217	3271417
18533	744262	3271397
18534	744298	3271338
18535	744340	3271308
18536	744378	3271257
18537	744424	3271242
18538	744461	3271187
18539	744503	3271158
18540	744538	3271096
18541	744583	3271076
18542	744619	3271016
18543	744666	3271008
18544	744702	3270950
18545	744747	3270928
18546	744782	3270865
18547	744825	3270841
18548	744860	3270777
18549	744909	3270776
18550	744950	3270736
18551	744984	3270672
18552	745029	3270652
18553	745066	3270596
18554	745109	3270570
18555	745147	3270523
18556	745190	3270493
18557	745229	3270448
18558	745272	3270421
18559	745304	3270345
18560	745354	3270347
18561	745392	3270298
18562	745441	3270296
18563	745475	3270231
18564	745521	3270215
18565	745558	3270159
18566	745599	3270126
18567	745637	3270073
18568	745678	3270039
18569	745713	3269977
18570	745762	3269974
18571	745786	3269865
18572	745830	3269840
18573	745865	3269776
18574	745905	3269737
18575	745940	3269675
18576	745989	3269671
18577	746026	3269616
18578	746072	3269602
18579	746111	3269558
18580	746156	3269539
18581	746192	3269481
18582	746236	3269459
18583	746273	3269403
18584	746318	3269386
18585	746351	3269315
18586	746394	3269287
18587	746429	3269223
18588	746471	3269191
18589	746505	3269125
18590	746549	3269100
18591	746585	3269041
18592	746637	3269052
18593	746681	3269031
18594	746730	3269030
18595	746766	3268971
18596	746812	3268955
18597	746847	3268894
18598	746898	3268899
18599	746939	3268865
18600	746986	3268853
18601	747023	3268800
18602	747067	3268777
18603	747106	3268733
18604	747154	3268724
18605	747192	3268677
18606	747239	3268665
18607	747273	3268598
18608	747317	3268574
18609	747357	3268534
18610	747406	3268531
18611	747444	3268481
18612	747490	3268467
18613	747528	3268417
18614	747575	3268408
18615	747611	3268350
18616	747658	3268340
18617	747694	3268280
18618	747741	3268270
18619	747774	3268201
18620	747818	3268175
18621	747851	3268105
18622	747895	3268081
18623	747928	3268009
18624	747970	3267977
18625	748004	3267911
18626	748047	3267881
18627	748084	3267830
18628	748129	3267808
18629	748165	3267752
18630	748210	3267732
18631	748244	3267666
18632	748287	3267636
18633	748320	3267567
18634	748363	3267539
18635	748398	3267475
18636	748439	3267441
18637	748473	3267372
18638	748515	3267341
18639	748552	3267286
18640	748592	3267247
18641	748628	3267188
18642	748671	3267160
18643	748705	3267094
18644	748749	3267070
18645	748787	3267019
18646	748830	3266992
18647	748864	3266925
18648	748910	3266909
18649	748943	3266840
18650	748986	3266809
18651	749019	3266739
18652	749062	3266711
18653	749095	3266639
18654	749136	3266604
18655	749173	3266550
18656	749219	3266538
18657	749252	3266465
18658	749299	3266453
18659	749332	3266382
18660	749375	3266353
18661	749413	3266307
18662	749458	3266285
18663	749494	3266229
18664	749539	3266208
18665	749575	3266150
18666	749618	3266123
18667	749652	3266056
18668	749696	3266033
18669	749732	3265975
18670	749776	3265949
18671	749811	3265889
18672	749854	3265860
18673	749886	3265785
18674	749927	3265750
18675	749964	3265693
18676	750008	3265671
18677	750045	3265617
18678	750092	3265607
18679	750131	3265561
18680	750177	3265546
18681	750216	3265503
18682	750258	3265468
18683	750291	3265400
18684	750336	3265377
18685	750371	3265317
18686	750415	3265293
18687	750450	3265229
18688	750493	3265203
18689	750529	3265145
18690	750576	3265133
18691	750608	3265057
18692	750650	3265027
18693	750683	3264955
18694	750728	3264937
18695	750763	3264874
18696	750809	3264856
18697	750843	3264792
18698	750885	3264761
18699	750921	3264700
18700	750964	3264673
18701	750998	3264606
18702	751040	3264576
18703	751077	3264519
18704	751117	3264480
18705	751153	3264422
18706	751196	3264395
18707	751232	3264334
18708	751279	3264326
18709	751313	3264257
18710	751357	3264235
18711	751393	3264176
18712	751436	3264147
18713	751471	3264086
18714	751515	3264064
18715	751549	3263998
18716	751591	3263962
18717	751627	3263905
18718	751671	3263881
18719	751708	3263827
18720	751751	3263799
18721	751788	3263747
18722	751833	3263726
18723	751866	3263656
18724	751910	3263631
18725	751946	3263573
18726	751987	3263536
18727	752021	3263469
18728	752065	3263448
18729	752099	3263378
18730	752146	3263369
18731	752182	3263312
18732	752227	3263292
18733	752262	3263229
18734	752306	3263208
18735	752339	3263136
18736	752381	3263105
18737	752416	3263039
18738	752459	3263012
18739	752498	3262969
18740	752540	3262938
18741	752578	3262888
18742	752625	3262877
18743	752660	3262814
18744	752704	3262790
18745	752738	3262724
18746	752787	3262723
18747	752824	3262669
18748	752868	3262644
18749	752906	3262594
18750	752951	3262576
18751	752988	3262523
18752	753031	3262495
18753	753069	3262445
18754	753117	3262439
18755	753151	3262371
18756	753198	3262359
18757	753235	3262307
18758	753278	3262279
18759	753312	3262211
18760	753354	3262180
18761	753391	3262124
18762	753438	3262114
18763	753474	3262058
18764	753521	3262046
18765	753559	3261996
18766	753603	3261972
18767	753638	3261912
18768	753684	3261898
18769	753719	3261835
18770	753763	3261812
18771	753799	3261754
18772	753847	3261745
18773	753880	3261676
18774	753924	3261650
18775	753957	3261579
18776	754001	3261559
18777	754037	3261497
18778	754077	3261457
18779	754113	3261398
18780	754156	3261372
18781	754190	3261304
18782	754233	3261278
18783	754268	3261213
18784	754309	3261179
18785	754342	3261109
18786	754386	3261082
18787	754421	3261022
18788	754470	3261018
18789	754505	3260956
18790	754546	3260920
18791	754580	3260855
18792	754626	3260840
18793	754663	3260783
18794	754705	3260752
18795	754741	3260697
18796	754785	3260672
18797	754820	3260610
18798	754867	3260599
18799	754905	3260549
18800	754950	3260528
18801	754982	3260455
18802	755023	3260419
18803	755058	3260356
18804	755103	3260336
18805	755138	3260275
18806	755184	3260258
18807	755217	3260186
18808	755260	3260159
18809	755292	3260086
18810	755333	3260049
18811	755367	3259982
18812	755409	3259950
18813	755443	3259881
18814	755489	3259868
18815	755526	3259816
18816	755573	3259803
18817	755608	3259740
18818	755651	3259712
18819	755689	3259664
18820	755730	3259626
18821	755767	3259571
18822	755812	3259552
18823	755848	3259495
18824	755892	3259470
18825	755926	3259405
18826	755967	3259370
18827	756002	3259305
18828	756048	3259293
18829	756083	3259230
18830	756128	3259211
18831	756162	3259145
18832	756211	3259141
18833	756247	3259083
18834	756296	3259081
18835	756331	3259018
18836	756374	3258993
18837	756410	3258935
18838	756456	3258918
18839	756490	3258850
18840	756534	3258828
18841	756568	3258760
18842	756613	3258742
18843	756649	3258683
18844	756695	3258668
18845	756729	3258602
18846	756771	3258568
18847	756804	3258501
18848	756850	3258485
18849	756883	3258415
18850	756925	3258380
18851	756961	3258322
18852	757008	3258311
18853	757045	3258258
18854	757093	3258250
18855	757128	3258188
18856	757176	3258183
18857	757199	3258071
18858	757243	3258046
18859	757278	3257985
18860	757325	3257971
18861	757359	3257906
18862	757401	3257873
18863	757435	3257806
18864	757477	3257775
18865	757514	3257720
18866	757560	3257708
18867	757599	3257663
18868	757648	3257661
18869	757686	3257610
18870	757727	3257575
18871	757767	3257530
18872	757812	3257514
18873	757849	3257461
18874	757892	3257431
18875	757930	3257381
18876	757972	3257349
18877	758008	3257290
18878	758050	3257261
18879	758085	3257196
18880	758128	3257168
18881	758166	3257119
18882	758208	3257090
18883	758242	3257023
18884	758286	3256997
18885	758320	3256933
18886	758364	3256909
18887	758397	3256836
18888	758441	3256813
18889	758477	3256756
18890	758518	3256719
18891	758552	3256650
18892	758595	3256626
18893	758631	3256567
18894	758676	3256547
18895	758711	3256485
18896	758754	3256456
18897	758791	3256402
18898	758832	3256368
18899	758869	3256314
18900	758912	3256286
18901	758950	3256235
18902	758993	3256209
18903	759033	3256167
18904	759078	3256148
18905	759114	3256088
18906	759160	3256072
18907	759193	3256004
18908	759237	3255981
18909	759272	3255915
18910	759319	3255905
18911	759356	3255852
18912	759402	3255836
18913	759439	3255783
18914	759486	3255773
18915	759522	3255716
18916	759567	3255697
18917	759606	3255649
18918	759649	3255625
18919	759684	3255563
18920	759727	3255532
18921	759762	3255471
18922	759808	3255455
18923	759844	3255398
18924	759889	3255378
18925	759922	3255308
18926	759967	3255290
18927	760002	3255224
18928	760049	3255215
18929	760084	3255154
18930	760127	3255126
18931	760162	3255064
18932	760206	3255038
18933	760248	3255006
18934	760298	3255008
18935	760335	3254956
18936	760380	3254935
18937	760416	3254879
18938	760462	3254863
18939	760498	3254803
18940	760544	3254789
18941	760581	3254737
18942	760623	3254704
18943	760660	3254649
18944	760704	3254626
18945	760738	3254558
18946	760788	3254562
18947	760824	3254502
18948	760869	3254485
18949	760903	3254420
18950	760945	3254387
18951	760980	3254322
18952	761024	3254300
18953	761057	3254230
18954	761101	3254206
18955	761135	3254137
18956	761179	3254115
18957	761216	3254062
18958	761263	3254050
18959	761298	3253990
18960	761345	3253977
18961	761379	3253909
18962	761423	3253887
18963	761458	3253827
18964	761504	3253810
18965	761538	3253746
18966	761582	3253720
18967	761619	3253666
18968	761661	3253636
18969	761696	3253571
18970	761740	3253548
18971	761780	3253506
18972	761825	3253489
18973	761858	3253417
18974	761902	3253396
18975	761939	3253340
18976	761981	3253307
18977	762017	3253249
18978	762062	3253232
18979	762093	3253152
18980	762137	3253125
18981	762171	3253063
18982	762220	3253057
18983	762256	3253000
18984	762302	3252986
18985	762335	3252914
18986	762381	3252901
18987	762414	3252829
18988	762457	3252800
18989	762490	3252731
18990	762532	3252699
18991	762567	3252638
18992	762610	3252608
18993	762646	3252550
18994	762690	3252526
18995	762727	3252475
18996	762773	3252455
18997	762810	3252402
18998	762851	3252365
18999	762889	3252317
19000	762935	3252301
19001	762966	3252225
19002	763010	3252200
19003	763047	3252148
19004	763093	3252130
19005	763137	3252106
19006	763193	3252135
19007	763228	3252073
19008	763273	3252051
19009	763309	3251997
19010	763353	3251973
19011	763387	3251906
19012	763431	3251880
19013	763462	3251804
19014	763508	3251786
19015	763543	3251725
19016	763586	3251698
19017	763620	3251631
19018	763664	3251606
19019	763698	3251542
19020	763742	3251515
19021	763777	3251453
19022	763820	3251425
19023	763857	3251373
19024	763902	3251352
19025	763935	3251282
19026	763980	3251263
19027	764013	3251192
19028	764059	3251178
19029	764095	3251120
19030	764138	3251090
19031	764175	3251037
19032	764219	3251013
19033	764253	3250949
19034	764296	3250922
19035	764335	3250874
19036	764377	3250844
19037	764414	3250788
19038	764458	3250766
19039	764491	3250693
19040	764533	3250663
19041	764569	3250604
19042	764615	3250587
19043	764649	3250521
19044	764692	3250493
19045	764727	3250431
19046	764772	3250415
19047	764812	3250370
19048	764855	3250345
19049	764888	3250274
19050	764932	3250252
19051	764969	3250198
19052	765015	3250180
19053	765049	3250117
19054	765097	3250107
19055	765132	3250045
19056	765176	3250021
19057	765210	3249954
19058	765254	3249931
19059	765290	3249872
19060	765332	3249840
19061	765365	3249773
19062	765408	3249745
19063	765444	3249687
19064	765487	3249656
19065	765522	3249596
19066	765567	3249575
19067	765602	3249516
19068	765648	3249497
19069	765682	3249431
19070	765725	3249406
19071	765759	3249338
19072	765806	3249327
19073	765843	3249271
19074	765889	3249257
19075	765923	3249193
19076	765966	3249164
19077	766002	3249106
19078	766046	3249081
19079	766079	3249012
19080	766124	3248993
19081	766160	3248933
19082	766202	3248902
19083	766239	3248847
19084	766285	3248831
19085	766319	3248765
19086	766368	3248764
19087	766403	3248701
19088	766447	3248679
19089	766480	3248607
19090	766524	3248585
19091	766558	3248517
19092	766600	3248488
19093	766636	3248430
19094	766681	3248409
19095	766716	3248346
19096	766759	3248318
19097	766793	3248252
19098	766837	3248229
19099	766876	3248183
19100	766923	3248174
19101	766958	3248111
19102	767002	3248086
19103	767035	3248017
19104	767080	3247997
19105	767119	3247950
19106	767160	3247915
19107	767196	3247856
19108	767243	3247845
19109	767277	3247778
19110	767325	3247772
19111	767360	3247711
19112	767404	3247687
19113	767445	3247649
19114	767489	3247627
19115	767523	3247561
19116	767568	3247542
19117	767601	3247471
19118	767642	3247434
19119	767677	3247373
19120	767720	3247344
19121	767758	3247292
19122	767802	3247271
19123	767835	3247201
19124	767881	3247185
19125	767916	3247122
19126	767961	3247102
19127	767997	3247044
19128	768042	3247028
19129	768075	3246954
19130	768121	3246940
19131	768155	3246874
19132	768201	3246857
19133	768235	3246794
19134	768283	3246785
19135	768318	3246724
19136	768362	3246701
19137	768396	3246634
19138	768441	3246615
19139	768475	3246546
19140	768522	3246536
19141	768558	3246479
19142	768603	3246460
19143	768637	3246394
19144	768682	3246371
19145	768717	3246312
19146	768763	3246297
19147	768795	3246222
19148	768840	3246203
19149	768875	3246141
19150	768923	3246132
19151	768956	3246062
19152	769000	3246037
19153	769036	3245981
19154	769081	3245960
19155	769115	3245893
19156	769157	3245863
19157	769191	3245797
19158	769232	3245759
19159	769267	3245699
19160	769316	3245693
19161	769349	3245626
19162	769391	3245595
19163	769427	3245534
19164	769467	3245496
19165	769503	3245438
19166	769546	3245410
19167	769580	3245341
19168	769624	3245318
19169	769660	3245261
19170	769703	3245232
19171	769738	3245169
19172	769782	3245148
19173	769818	3245090
19174	769858	3245048
19175	769893	3244985
19176	769940	3244975
19177	769978	3244926
19178	770022	3244904
19179	770059	3244847
19180	770100	3244812
19181	770134	3244748
19182	770177	3244718
19183	770215	3244668
19184	770261	3244655
19185	770295	3244588
19186	770337	3244554
19187	770371	3244488
19188	770414	3244460
19189	770453	3244416
19190	770503	3244419
19191	770538	3244356
19192	770585	3244342
19193	770620	3244281
19194	770663	3244255
19195	770699	3244195
19196	770744	3244176
19197	770778	3244110
19198	770821	3244081
19199	770855	3244017
19200	770899	3243994
19201	770935	3243933
19202	770977	3243903
19203	771011	3243835
19204	771053	3243805
19205	771088	3243742
19206	771135	3243730
19207	771171	3243673
19208	771218	3243664
19209	771256	3243614
19210	771299	3243584
19211	771333	3243519
19212	771376	3243491
19213	771413	3243436
19214	771455	3243407
19215	771494	3243360
19216	771537	3243333
19217	771573	3243273
19218	771613	3243232
19219	771646	3243165
19220	771688	3243129
19221	771722	3243063
19222	771762	3243025
19223	771798	3242967
19224	771845	3242954
19225	771878	3242887
19226	771921	3242855
19227	771953	3242781
19228	771996	3242754
19229	772029	3242686
19230	772073	3242658
19231	772108	3242596
19232	772152	3242575
19233	772185	3242503
19234	772226	3242468
19235	772265	3242424
19236	772314	3242418
19237	772349	3242359
19238	772393	3242333
19239	772431	3242286
19240	772473	3242253
19241	772508	3242190
19242	772552	3242168
19243	772586	3242103
19244	772631	3242081
19245	772670	3242037
19246	772713	3242007
19247	772748	3241945
19248	772791	3241917
19249	772827	3241862
19250	772872	3241839
19251	772907	3241778
19252	772948	3241744
19253	772982	3241678
19254	773026	3241651
19255	773042	3241512
19256	773084	3241479
19257	773119	3241415
19258	773167	3241411
19259	773199	3241336
19260	773242	3241306
19261	773275	3241239
19262	773319	3241213
19263	773352	3241144
19264	773397	3241123
19265	773430	3241053
19266	773473	3241024
19267	773509	3240966
19268	773550	3240933
19269	773589	3240886
19270	773633	3240864
19271	773665	3240787
19272	773706	3240753
19273	773741	3240688
19274	773782	3240652
19275	773820	3240604
19276	773859	3240558
19277	773892	3240487
19278	773939	3240477
19279	773975	3240421
19280	774020	3240401
19281	774058	3240351
19282	774102	3240326
19283	774134	3240252
19284	774176	3240222
19285	774197	3240100
19286	774237	3240059
19287	774270	3239988
19288	774313	3239961
19289	774349	3239902
19290	774390	3239866
19291	774433	3239839
19292	774490	3239869
19293	774523	3239798
19294	774565	3239768
19295	774598	3239697
19296	774640	3239662
19297	774672	3239589
19298	774714	3239558
19299	774749	3239498
19300	774793	3239474
19301	774825	3239398
19302	774867	3239365
19303	774901	3239299
19304	774947	3239286
19305	774987	3239242
19306	775030	3239216
19307	775064	3239150
19308	775108	3239125
19309	775142	3239061
19310	775183	3239023
19311	775218	3238960
19312	775262	3238939
19313	775297	3238876
19314	775338	3238839
19315	775371	3238769
19316	775413	3238737
19317	775446	3238668
19318	775489	3238637
19319	775522	3238568
19320	775566	3238546
19321	775601	3238484
19322	775647	3238469
19323	775681	3238403
19324	775724	3238374
19325	775761	3238319
19326	775807	3238303
19327	775842	3238242
19328	775887	3238221
19329	775923	3238163
19330	775970	3238153
19331	776004	3238089
19332	776046	3238055
19333	776085	3238013
19334	776127	3237977
19335	776159	3237906
19336	776204	3237883
19337	776238	3237819
19338	776285	3237808
19339	776320	3237746
19340	776370	3237748
19341	776408	3237698
19342	776454	3237683
19343	776491	3237628
19344	776537	3237612
19345	776570	3237545
19346	776610	3237504
19347	776645	3237440
19348	776688	3237412
19349	776721	3237344
19350	776764	3237315
19351	776799	3237252
19352	776841	3237221
19353	776876	3237159
19354	776917	3237123
19355	776954	3237070
19356	777001	3237056
19357	777039	3237007
19358	777088	3237003
19359	777127	3236962
19360	777178	3236966
19361	777218	3236926
19362	777268	3236927
19363	777305	3236871
19364	777356	3236877
19365	777393	3236823
19366	777438	3236805
19367	777474	3236747
19368	777521	3236736
19369	777559	3236687
19370	777609	3236686
19371	777647	3236640
19372	777688	3236602
19373	777733	3236583
19374	777780	3236571
19375	777813	3236501
19376	777858	3236478
19377	777893	3236419
19378	777936	3236391
19379	777978	3236357
19380	778029	3236363
19381	778066	3236309
19382	778113	3236299
19383	778160	3236287
19384	778209	3236283
19385	778253	3236261
19386	778297	3236235
19387	778332	3236174
19388	778379	3236162
19389	778418	3236116
19390	778466	3236110
19391	778498	3236034
19392	778545	3236025
19393	778578	3235955
19394	778623	3235936
19395	778662	3235889
19396	778706	3235866
19397	778742	3235806
19398	778786	3235784
19399	778823	3235729
19400	778867	3235708
19401	778902	3235644
19402	778956	3235661
19403	778993	3235609
19404	779040	3235595
19405	779074	3235531
19406	779117	3235501
19407	779149	3235430
19408	779195	3235412
19409	779229	3235347
19410	779273	3235322
19411	779308	3235262
19412	779349	3235223
19413	779385	3235168
19414	779425	3235128
19415	779458	3235057
19416	779501	3235030
19417	779537	3234973
19418	779579	3234939
19419	779613	3234874
19420	779655	3234840
19421	779687	3234767
19422	779727	3234727
19423	779762	3234665
19424	779806	3234639
19425	779845	3234595
19426	779889	3234571
19427	779923	3234508
19428	779954	3234428
19429	779988	3234364
19430	780031	3234334
19431	780066	3234274
19432	780113	3234259
19433	780144	3234184
19434	780189	3234162
19435	780223	3234098
19436	780265	3234066
19437	780302	3234011
19438	780343	3233975
19439	780379	3233916
19440	780423	3233895
19441	780459	3233838
19442	780507	3233827
19443	780541	3233765
19444	780584	3233736
19445	780622	3233687
19446	780663	3233649
19447	780699	3233590
19448	780741	3233560
19449	780778	3233506
19450	780819	3233469
19451	780852	3233401
19452	780896	3233376
19453	780928	3233304
19454	780972	3233278
19455	781008	3233219
19456	781051	3233193
19457	781084	3233124
19458	781127	3233096
19459	781162	3233032
19460	781205	3233005
19461	781239	3232937
19462	781283	3232914
19463	781322	3232869
19464	781364	3232836
19465	781395	3232761
19466	781439	3232734
19467	781473	3232668
19468	781519	3232653
19469	781552	3232583
19470	781595	3232558
19471	781627	3232480
19472	781667	3232440
19473	781702	3232379
19474	781743	3232344
19475	781776	3232275
19476	781825	3232270
19477	781860	3232210
19478	781905	3232187
19479	781939	3232123
19480	781981	3232093
19481	782015	3232027
19482	782058	3231999
19483	782093	3231937
19484	782136	3231907
19485	782169	3231839
19486	782214	3231816
19487	782254	3231778
19488	782303	3231772
19489	782337	3231706
19490	782377	3231667
19491	782411	3231601
19492	782452	3231565
19493	782487	3231505
19494	782529	3231469
19495	782563	3231406
19496	782606	3231377
19497	782639	3231306
19498	782683	3231283
19499	782721	3231234
19500	782765	3231210
19501	782799	3231146
19502	782843	3231120
19503	782881	3231070
19504	782922	3231037
19505	782957	3230972
19506	782997	3230932
19507	783032	3230871
19508	783073	3230834
19509	783107	3230767
19510	783149	3230739
19511	783185	3230679
19512	783229	3230656
19513	783264	3230595
19514	783306	3230561
19515	783342	3230504
19516	783384	3230473
19517	783424	3230430
19518	783466	3230401
19519	783499	3230329
19520	783541	3230298
19521	783575	3230230
19522	783618	3230202
19523	783655	3230149
19524	783700	3230131
19525	783739	3230084
19526	783781	3230055
19527	783817	3229997
19528	783859	3229961
19529	783894	3229901
19530	783940	3229887
19531	783979	3229842
19532	784022	3229814
19533	784062	3229770
19534	784107	3229750
19535	784140	3229681
19536	784181	3229645
19537	784216	3229584
19538	784260	3229560
19539	784294	3229496
19540	784337	3229466
19541	784369	3229394
19542	784416	3229380
19543	784449	3229313
19544	784491	3229279
19545	784524	3229209
19546	784566	3229178
19547	784603	3229124
19548	784644	3229089
19549	784682	3229039
19550	784721	3228992
19551	784754	3228926
19552	784799	3228905
19553	784836	3228852
19554	784880	3228828
19555	784913	3228757
19556	784956	3228729
19557	784990	3228664
19558	785036	3228646
19559	785070	3228581
19560	785112	3228551
19561	785151	3228503
19562	785192	3228469
19563	785225	3228398
19564	785268	3228369
19565	785301	3228301
19566	785345	3228275
19567	785379	3228213
19568	785420	3228176
19569	785457	3228122
19570	785505	3228115
19571	785542	3228062
19572	785591	3228056
19573	785628	3228004
19574	785672	3227978
19575	785705	3227910
19576	785748	3227880
19577	785781	3227814
19578	785826	3227794
19579	785864	3227743
19580	785910	3227727
19581	785949	3227684
19582	785993	3227657
19583	786027	3227591
19584	786068	3227556
19585	786104	3227498
19586	786146	3227468
19587	786182	3227410
19588	786225	3227380
19589	786244	3227254
19590	786286	3227223
19591	786319	3227152
19592	786360	3227118
19593	786396	3227058
19594	786438	3227025
19595	786471	3226957
19596	786515	3226933
19597	786548	3226865
19598	786600	3226870
19599	786635	3226810
19600	786679	3226785
19601	786713	3226721
19602	786754	3226685
19603	786788	3226618
19604	786830	3226587
19605	786867	3226534
19606	786906	3226488
19607	786939	3226417
19608	786984	3226397
19609	787018	3226335
19610	787065	3226321
19611	787097	3226250
19612	787140	3226220
19613	787172	3226145
19614	787213	3226112
19615	787247	3226046
19616	787289	3226011
19617	787322	3225942
19618	787362	3225901
19619	787397	3225842
19620	787442	3225819
19621	787476	3225758
19622	787520	3225730
19623	787553	3225662
19624	787599	3225646
19625	787634	3225584
19626	787677	3225558
19627	787714	3225503
19628	787758	3225480
19629	787790	3225405
19630	787834	3225382
19631	787867	3225311
19632	787910	3225284
19633	787946	3225228
19634	787991	3225206
19635	788024	3225138
19636	788070	3225121
19637	788105	3225060
19638	788148	3225032
19639	788184	3224975
19640	788225	3224939
19641	788260	3224875
19642	788302	3224846
19643	788338	3224785
19644	788381	3224758
19645	788415	3224693
19646	788456	3224656
19647	788490	3224590
19648	788533	3224564
19649	788568	3224502
19650	788609	3224465
19651	788644	3224406
19652	788685	3224367
19653	788721	3224312
19654	788763	3224280
19655	788799	3224221
19656	788843	3224196
19657	788874	3224119
19658	788917	3224091
19659	788953	3224034
19660	788995	3224002
19661	789028	3223932
19662	789075	3223919
19663	789111	3223863
19664	789152	3223827
19665	789187	3223768
19666	789230	3223736
19667	789262	3223663
19668	789304	3223632
19669	789337	3223561
19670	789379	3223528
19671	789414	3223470
19672	789458	3223446
19673	789494	3223387
19674	789543	3223383
19675	789578	3223321
19676	789622	3223299
19677	789660	3223250
19678	789702	3223218
19679	789737	3223156
19680	789779	3223122
19681	789812	3223055
19682	789851	3223010
19683	789888	3222958
19684	789930	3222923
19685	789965	3222861
19686	790013	3222854
19687	790051	3222806
19688	790096	3222785
19689	790132	3222730
19690	790178	3222712
19691	790215	3222658
19692	790259	3222636
19693	790291	3222563
19694	790337	3222544
19695	790375	3222499
19696	790424	3222492
19697	790459	3222434
19698	790508	3222426
19699	790541	3222359
19700	790584	3222330
19701	790618	3222264
19702	790658	3222226
19703	790691	3222156
19704	790734	3222126
19705	790767	3222058
19706	790809	3222026
19707	790842	3221958
19708	790887	3221935
19709	790922	3221874
19710	790969	3221861
19711	791001	3221791
19712	791043	3221757
19713	791077	3221691
19714	791121	3221667
19715	791154	3221599
19716	791198	3221576
19717	791233	3221515
19718	791279	3221497
19719	791316	3221442
19720	791358	3221413
19721	791393	3221351
19722	791438	3221329
19723	791473	3221269
19724	791514	3221233
19725	791548	3221170
19726	791589	3221133
19727	791624	3221071
19728	791668	3221044
19729	791706	3220997
19730	791755	3220993
19731	791788	3220926
19732	791833	3220905
19733	791867	3220840
19734	791912	3220817
19735	791947	3220756
19736	791992	3220735
19737	792027	3220678
19738	792070	3220648
19739	792105	3220584
19740	792147	3220553
19741	792179	3220479
19742	792223	3220458
19743	792258	3220395
19744	792302	3220373
19745	792337	3220311
19746	792379	3220279
19747	792414	3220215
19748	792458	3220192
19749	792493	3220132
19750	792538	3220112
19751	792573	3220051
19752	792615	3220017
19753	792652	3219964
19754	792700	3219958
19755	792732	3219883
19756	792773	3219845
19757	792806	3219777
19758	792848	3219746
19759	792881	3219676
19760	792924	3219648
19761	792960	3219589
19762	793003	3219561
19763	793034	3219485
19764	793081	3219473
19765	793116	3219414
19766	793159	3219384
19767	793196	3219330
19768	793238	3219299
19769	793277	3219252
19770	793323	3219236
19771	793362	3219193
19772	793409	3219182
19773	793445	3219124
19774	793491	3219109
19775	793524	3219039
19776	793571	3219025
19777	793604	3218958
19778	793649	3218938
19779	793682	3218867
19780	793725	3218840
19781	793760	3218780
19782	793803	3218751
19783	793840	3218695
19784	793883	3218668
19785	793917	3218603
19786	793964	3218591
19787	793997	3218524
19788	794043	3218506
19789	794079	3218451
19790	794127	3218443
19791	794160	3218371
19792	794203	3218345
19793	794238	3218281
19794	794278	3218242
19795	794312	3218177
19796	794356	3218151
